threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.32808101869408207,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3295068149261139,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3309326111581457,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3323584073901775,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.33378420362220934,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.33520999985424116,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.336635796086273,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3380615923183048,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3394873885503366,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.34091318478236843,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.34233898101440025,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.34376477724643206,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3451905734784639,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3466163697104957,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3480421659425275,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.34946796217455933,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.35089375840659115,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.35231955463862297,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3537453508706548,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3551711471026866,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3565969433347184,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.35802273956675024,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.35944853579878205,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.36087433203081387,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3623001282628457,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3637259244948775,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3651517207269093,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.36657751695894114,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.36800331319097296,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3694291094230048,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3708549056550366,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3722807018870684,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3737064981191002,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.37513229435113205,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.37655809058316386,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3779838868151957,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3794096830472275,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3808354792792593,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.38226127551129113,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.38368707174332295,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.38511286797535477,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3865386642073866,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3879644604394184,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.3893902566714502,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.39081605290348204,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.39224184913551385,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
0.39366764536754567,2,1,5,0,0.6666666666666666,1.0,0.25,0.3333333333333333,-0.33333333333333337
