identity,frame,score
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00015.jpg,-0.23211583495140076
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00016.jpg,-0.30377185344696045
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00017.jpg,-0.3473843038082123
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00018.jpg,-0.22516396641731262
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00019.jpg,-0.27392882108688354
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00020.jpg,-0.21220050752162933
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00021.jpg,-0.11413077265024185
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00022.jpg,-0.21705412864685059
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00023.jpg,-0.20581485331058502
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00024.jpg,-0.23830516636371613
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00025.jpg,-0.05162552744150162
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00026.jpg,-0.03476949781179428
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00027.jpg,-0.03882680833339691
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00028.jpg,-0.0018938928842544556
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00029.jpg,-0.05351075157523155
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00030.jpg,-0.034873247146606445
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00031.jpg,0.017443358898162842
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00034.jpg,0.28781819343566895
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00035.jpg,0.2775755226612091
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00036.jpg,0.20455169677734375
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00037.jpg,0.05474017933011055
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00038.jpg,-0.14743086695671082
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00039.jpg,-0.0538703016936779
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00040.jpg,-0.055080220103263855
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00041.jpg,-0.098951555788517
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00042.jpg,0.09357693791389465
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00043.jpg,-0.07391943037509918
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00044.jpg,0.08997488766908646
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00045.jpg,0.0183684341609478
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00046.jpg,0.04882967099547386
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00047.jpg,0.005725715309381485
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00048.jpg,0.029032304883003235
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00049.jpg,0.0727442130446434
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00050.jpg,0.026646655052900314
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00051.jpg,0.04188656434416771
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00052.jpg,0.1148809865117073
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00053.jpg,-0.10108029097318649
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00054.jpg,-0.00981728732585907
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00055.jpg,-0.018921375274658203
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00056.jpg,0.08829131722450256
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00057.jpg,0.027307547628879547
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00058.jpg,-0.03167468309402466
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00059.jpg,-0.1325732171535492
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00060.jpg,-0.144679993391037
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00061.jpg,-0.11022251844406128
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00062.jpg,-0.1250590831041336
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00063.jpg,-0.15305407345294952
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00064.jpg,-0.07128305733203888
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00065.jpg,-0.11859940737485886
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00066.jpg,-0.07676298916339874
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00067.jpg,-0.02346765622496605
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00068.jpg,-0.12723013758659363
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00069.jpg,-0.12293389439582825
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00070.jpg,-0.103755883872509
enhanced_and_without_bg,data\demo\video_fragmentation_preview\frame_00071.jpg,-0.10231895744800568
original,data\demo\video_fragmentation_preview\frame_00000.jpg,-0.15597230195999146
original,data\demo\video_fragmentation_preview\frame_00001.jpg,-0.16694200038909912
original,data\demo\video_fragmentation_preview\frame_00002.jpg,-0.1928173005580902
original,data\demo\video_fragmentation_preview\frame_00003.jpg,-0.1726548969745636
original,data\demo\video_fragmentation_preview\frame_00004.jpg,-0.16683825850486755
original,data\demo\video_fragmentation_preview\frame_00005.jpg,-0.14615969359874725
original,data\demo\video_fragmentation_preview\frame_00006.jpg,0.009796502068638802
original,data\demo\video_fragmentation_preview\frame_00007.jpg,0.03940173611044884
original,data\demo\video_fragmentation_preview\frame_00008.jpg,-0.08291240781545639
original,data\demo\video_fragmentation_preview\frame_00009.jpg,-0.15253767371177673
original,data\demo\video_fragmentation_preview\frame_00010.jpg,-0.11720096319913864
original,data\demo\video_fragmentation_preview\frame_00011.jpg,-0.03707277029752731
original,data\demo\video_fragmentation_preview\frame_00012.jpg,-0.05489170923829079
original,data\demo\video_fragmentation_preview\frame_00013.jpg,-0.10955020040273666
original,data\demo\video_fragmentation_preview\frame_00014.jpg,-0.07757371664047241
original,data\demo\video_fragmentation_preview\frame_00015.jpg,0.10638350248336792
original,data\demo\video_fragmentation_preview\frame_00016.jpg,0.09585034847259521
original,data\demo\video_fragmentation_preview\frame_00017.jpg,0.05658166855573654
original,data\demo\video_fragmentation_preview\frame_00018.jpg,0.08679360151290894
original,data\demo\video_fragmentation_preview\frame_00019.jpg,-0.031410761177539825
original,data\demo\video_fragmentation_preview\frame_00020.jpg,0.071005679666996
original,data\demo\video_fragmentation_preview\frame_00021.jpg,0.1785559207201004
original,data\demo\video_fragmentation_preview\frame_00022.jpg,0.09404265880584717
original,data\demo\video_fragmentation_preview\frame_00023.jpg,0.11240419000387192
original,data\demo\video_fragmentation_preview\frame_00024.jpg,0.02077145129442215
original,data\demo\video_fragmentation_preview\frame_00025.jpg,0.2449646145105362
original,data\demo\video_fragmentation_preview\frame_00026.jpg,0.29270118474960327
original,data\demo\video_fragmentation_preview\frame_00027.jpg,0.26335325837135315
original,data\demo\video_fragmentation_preview\frame_00028.jpg,0.24254222214221954
original,data\demo\video_fragmentation_preview\frame_00029.jpg,0.21650049090385437
original,data\demo\video_fragmentation_preview\frame_00030.jpg,0.3051963150501251
original,data\demo\video_fragmentation_preview\frame_00031.jpg,0.3753727078437805
original,data\demo\video_fragmentation_preview\frame_00034.jpg,0.22146199643611908
original,data\demo\video_fragmentation_preview\frame_00035.jpg,0.18565671145915985
original,data\demo\video_fragmentation_preview\frame_00036.jpg,0.12382833659648895
original,data\demo\video_fragmentation_preview\frame_00037.jpg,-0.018318897113204002
original,data\demo\video_fragmentation_preview\frame_00038.jpg,-0.1299048364162445
original,data\demo\video_fragmentation_preview\frame_00039.jpg,-0.0312514528632164
original,data\demo\video_fragmentation_preview\frame_00040.jpg,-0.04959479719400406
original,data\demo\video_fragmentation_preview\frame_00041.jpg,-0.14618980884552002
original,data\demo\video_fragmentation_preview\frame_00042.jpg,0.02440430037677288
original,data\demo\video_fragmentation_preview\frame_00043.jpg,-0.08653469383716583
original,data\demo\video_fragmentation_preview\frame_00044.jpg,0.05714954435825348
original,data\demo\video_fragmentation_preview\frame_00045.jpg,0.04853445291519165
original,data\demo\video_fragmentation_preview\frame_00046.jpg,0.01880880445241928
original,data\demo\video_fragmentation_preview\frame_00047.jpg,0.039369650185108185
original,data\demo\video_fragmentation_preview\frame_00048.jpg,-0.03719828277826309
original,data\demo\video_fragmentation_preview\frame_00049.jpg,-0.016613872721791267
original,data\demo\video_fragmentation_preview\frame_00050.jpg,-0.02862834930419922
original,data\demo\video_fragmentation_preview\frame_00051.jpg,0.04115648567676544
original,data\demo\video_fragmentation_preview\frame_00052.jpg,0.0695095956325531
original,data\demo\video_fragmentation_preview\frame_00053.jpg,-0.07261402159929276
original,data\demo\video_fragmentation_preview\frame_00054.jpg,-0.0129468385130167
original,data\demo\video_fragmentation_preview\frame_00055.jpg,-0.04990050569176674
original,data\demo\video_fragmentation_preview\frame_00056.jpg,0.06721003353595734
original,data\demo\video_fragmentation_preview\frame_00057.jpg,0.030421560630202293
original,data\demo\video_fragmentation_preview\frame_00058.jpg,0.029755931347608566
original,data\demo\video_fragmentation_preview\frame_00059.jpg,-0.13033448159694672
original,data\demo\video_fragmentation_preview\frame_00060.jpg,-0.022340552881360054
original,data\demo\video_fragmentation_preview\frame_00061.jpg,0.016254134476184845
original,data\demo\video_fragmentation_preview\frame_00062.jpg,-0.027109501883387566
original,data\demo\video_fragmentation_preview\frame_00063.jpg,-0.014866139739751816
original,data\demo\video_fragmentation_preview\frame_00064.jpg,-0.0015484420582652092
original,data\demo\video_fragmentation_preview\frame_00065.jpg,-0.01885359361767769
original,data\demo\video_fragmentation_preview\frame_00066.jpg,0.015398312360048294
original,data\demo\video_fragmentation_preview\frame_00067.jpg,0.07054298371076584
original,data\demo\video_fragmentation_preview\frame_00068.jpg,0.10259757936000824
original,data\demo\video_fragmentation_preview\frame_00069.jpg,0.14730596542358398
original,data\demo\video_fragmentation_preview\frame_00070.jpg,0.12411818653345108
original,data\demo\video_fragmentation_preview\frame_00071.jpg,0.12536941468715668
without_bg,data\demo\video_fragmentation_preview\frame_00000.jpg,-0.024325963109731674
without_bg,data\demo\video_fragmentation_preview\frame_00001.jpg,0.008665905334055424
without_bg,data\demo\video_fragmentation_preview\frame_00002.jpg,-0.022141138091683388
without_bg,data\demo\video_fragmentation_preview\frame_00003.jpg,-0.003467310220003128
without_bg,data\demo\video_fragmentation_preview\frame_00004.jpg,-0.030172044411301613
without_bg,data\demo\video_fragmentation_preview\frame_00005.jpg,0.043019574135541916
without_bg,data\demo\video_fragmentation_preview\frame_00006.jpg,0.02438579685986042
without_bg,data\demo\video_fragmentation_preview\frame_00007.jpg,0.0322626531124115
without_bg,data\demo\video_fragmentation_preview\frame_00008.jpg,-0.010425438173115253
without_bg,data\demo\video_fragmentation_preview\frame_00009.jpg,-0.062052734196186066
without_bg,data\demo\video_fragmentation_preview\frame_00010.jpg,-0.03405941277742386
without_bg,data\demo\video_fragmentation_preview\frame_00011.jpg,-0.02745564468204975
without_bg,data\demo\video_fragmentation_preview\frame_00012.jpg,-0.005847400054335594
without_bg,data\demo\video_fragmentation_preview\frame_00013.jpg,-0.13993757963180542
without_bg,data\demo\video_fragmentation_preview\frame_00014.jpg,-0.20345020294189453
without_bg,data\demo\video_fragmentation_preview\frame_00015.jpg,-0.2576589584350586
without_bg,data\demo\video_fragmentation_preview\frame_00016.jpg,-0.19152209162712097
without_bg,data\demo\video_fragmentation_preview\frame_00017.jpg,-0.22362510859966278
without_bg,data\demo\video_fragmentation_preview\frame_00018.jpg,-0.16546446084976196
without_bg,data\demo\video_fragmentation_preview\frame_00019.jpg,-0.1492522954940796
without_bg,data\demo\video_fragmentation_preview\frame_00020.jpg,-0.09185770153999329
without_bg,data\demo\video_fragmentation_preview\frame_00021.jpg,0.021850429475307465
without_bg,data\demo\video_fragmentation_preview\frame_00022.jpg,-0.05515843629837036
without_bg,data\demo\video_fragmentation_preview\frame_00023.jpg,-0.07517120987176895
without_bg,data\demo\video_fragmentation_preview\frame_00024.jpg,-0.09990441799163818
without_bg,data\demo\video_fragmentation_preview\frame_00025.jpg,0.024508170783519745
without_bg,data\demo\video_fragmentation_preview\frame_00026.jpg,0.01159319281578064
without_bg,data\demo\video_fragmentation_preview\frame_00027.jpg,-0.02845604345202446
without_bg,data\demo\video_fragmentation_preview\frame_00028.jpg,0.055099472403526306
without_bg,data\demo\video_fragmentation_preview\frame_00029.jpg,-0.016632411628961563
without_bg,data\demo\video_fragmentation_preview\frame_00030.jpg,0.028337083756923676
without_bg,data\demo\video_fragmentation_preview\frame_00031.jpg,0.07700783014297485
without_bg,data\demo\video_fragmentation_preview\frame_00034.jpg,0.44031864404678345
without_bg,data\demo\video_fragmentation_preview\frame_00035.jpg,0.42222434282302856
without_bg,data\demo\video_fragmentation_preview\frame_00036.jpg,0.3632325530052185
without_bg,data\demo\video_fragmentation_preview\frame_00037.jpg,0.22915004193782806
without_bg,data\demo\video_fragmentation_preview\frame_00038.jpg,0.031101197004318237
without_bg,data\demo\video_fragmentation_preview\frame_00039.jpg,0.12996727228164673
without_bg,data\demo\video_fragmentation_preview\frame_00040.jpg,0.11118791997432709
without_bg,data\demo\video_fragmentation_preview\frame_00041.jpg,0.09154567122459412
without_bg,data\demo\video_fragmentation_preview\frame_00042.jpg,0.281738817691803
without_bg,data\demo\video_fragmentation_preview\frame_00043.jpg,0.134238600730896
without_bg,data\demo\video_fragmentation_preview\frame_00044.jpg,0.2520119249820709
without_bg,data\demo\video_fragmentation_preview\frame_00045.jpg,0.17567846179008484
without_bg,data\demo\video_fragmentation_preview\frame_00046.jpg,0.22089813649654388
without_bg,data\demo\video_fragmentation_preview\frame_00047.jpg,0.14730900526046753
without_bg,data\demo\video_fragmentation_preview\frame_00048.jpg,0.2104095220565796
without_bg,data\demo\video_fragmentation_preview\frame_00049.jpg,0.26378750801086426
without_bg,data\demo\video_fragmentation_preview\frame_00050.jpg,0.2141886204481125
without_bg,data\demo\video_fragmentation_preview\frame_00051.jpg,0.18384355306625366
without_bg,data\demo\video_fragmentation_preview\frame_00052.jpg,0.27726638317108154
without_bg,data\demo\video_fragmentation_preview\frame_00053.jpg,0.10712769627571106
without_bg,data\demo\video_fragmentation_preview\frame_00054.jpg,0.2012534737586975
without_bg,data\demo\video_fragmentation_preview\frame_00055.jpg,0.20583456754684448
without_bg,data\demo\video_fragmentation_preview\frame_00056.jpg,0.28498607873916626
without_bg,data\demo\video_fragmentation_preview\frame_00057.jpg,0.21924333274364471
without_bg,data\demo\video_fragmentation_preview\frame_00058.jpg,0.17829467356204987
without_bg,data\demo\video_fragmentation_preview\frame_00059.jpg,0.09439066052436829
without_bg,data\demo\video_fragmentation_preview\frame_00060.jpg,0.03632865473628044
without_bg,data\demo\video_fragmentation_preview\frame_00061.jpg,0.05417771637439728
without_bg,data\demo\video_fragmentation_preview\frame_00062.jpg,0.031669992953538895
without_bg,data\demo\video_fragmentation_preview\frame_00063.jpg,-0.006832849234342575
without_bg,data\demo\video_fragmentation_preview\frame_00064.jpg,0.09522244334220886
without_bg,data\demo\video_fragmentation_preview\frame_00065.jpg,0.04787854850292206
without_bg,data\demo\video_fragmentation_preview\frame_00066.jpg,0.07142116874456406
without_bg,data\demo\video_fragmentation_preview\frame_00067.jpg,0.12953193485736847
without_bg,data\demo\video_fragmentation_preview\frame_00068.jpg,0.02243807166814804
without_bg,data\demo\video_fragmentation_preview\frame_00069.jpg,0.02112157642841339
without_bg,data\demo\video_fragmentation_preview\frame_00070.jpg,0.04413679987192154
without_bg,data\demo\video_fragmentation_preview\frame_00071.jpg,0.025819361209869385
