threshold,tp,fn,fp,tn,tpr,fpr,acc,bal_acc,youden
0.14841081421803595,252,29,145,1,0.896797153024911,0.9931506849315068,0.5925058548009368,0.4518232340467021,-0.09635353190659579
0.15343916154461892,251,30,144,2,0.8932384341637011,0.9863013698630136,0.5925058548009368,0.4534685321503437,-0.09306293569931257
0.15846750887120195,250,31,144,2,0.8896797153024911,0.9863013698630136,0.5901639344262295,0.45168917271973874,-0.09662165456052252
0.16349585619778492,250,31,142,4,0.8896797153024911,0.9726027397260274,0.594847775175644,0.45853848778823186,-0.08292302442353627
0.16852420352436795,247,34,141,5,0.8790035587188612,0.9657534246575342,0.5901639344262295,0.45662506703066347,-0.08674986593867307
0.17355255085095092,247,34,138,8,0.8790035587188612,0.9452054794520548,0.5971896955503513,0.4668990396334032,-0.06620192073319364
0.17858089817753395,246,35,138,8,0.8754448398576512,0.9452054794520548,0.594847775175644,0.4651196802027982,-0.0697606395944036
0.18360924550411692,245,36,138,8,0.8718861209964412,0.9452054794520548,0.5925058548009368,0.4633403207721932,-0.07331935845561355
0.18863759283069995,244,37,136,10,0.8683274021352313,0.9315068493150684,0.594847775175644,0.4684102764100814,-0.06317944717983714
0.19366594015728292,241,40,136,10,0.8576512455516014,0.9315068493150684,0.5878220140515222,0.4630721981182665,-0.073855603763467
0.19869428748386594,241,40,136,10,0.8576512455516014,0.9315068493150684,0.5878220140515222,0.4630721981182665,-0.073855603763467
0.20372263481044892,241,40,134,12,0.8576512455516014,0.9178082191780822,0.5925058548009368,0.4699215131867596,-0.06015697362648076
0.20875098213703194,240,41,134,12,0.8540925266903915,0.9178082191780822,0.5901639344262295,0.46814215375615464,-0.06371569248769071
0.21377932946361491,238,43,133,13,0.8469750889679716,0.910958904109589,0.5878220140515222,0.4680080924291913,-0.06398381514161744
0.21880767679019794,238,43,132,14,0.8469750889679716,0.9041095890410958,0.5901639344262295,0.47143274996343787,-0.05713450007312426
0.2238360241167809,237,44,132,14,0.8434163701067615,0.9041095890410958,0.5878220140515222,0.46965339053283284,-0.060693218934334325
0.22886437144336394,236,45,132,14,0.8398576512455516,0.9041095890410958,0.585480093676815,0.46787403110222786,-0.06425193779554428
0.2338927187699469,235,46,131,15,0.8362989323843416,0.8972602739726028,0.585480093676815,0.4695193292058694,-0.060961341588261164
