data length,524288
frequency,1.000000000
amp,20.000000000
offset,0.000000000
phase,0.000000000







xpos,value
0.000000e+000,1.80000
1.907349e-006,1.80000
3.814697e-006,1.80000
5.722046e-006,1.80000
7.629395e-006,1.80000
9.536743e-006,1.80000
1.144409e-005,1.80000
1.335144e-005,1.80000
1.525879e-005,1.80000
1.716614e-005,1.80000
1.907349e-005,1.80000
2.098083e-005,1.80000
2.288818e-005,1.80000
2.479553e-005,1.80000
2.670288e-005,1.80000
2.861023e-005,1.80000
3.051758e-005,1.80000
3.242493e-005,1.80000
3.433228e-005,1.80000
3.623962e-005,1.80000
3.814697e-005,1.80000
4.005432e-005,1.80000
4.196167e-005,1.80000
4.386902e-005,1.80000
4.577637e-005,1.80000
4.768372e-005,1.80000
4.959106e-005,1.80000
5.149841e-005,1.80000
5.340576e-005,1.80000
5.531311e-005,1.80000
5.722046e-005,1.80000
5.912781e-005,1.80000
6.103516e-005,1.80000
6.294250e-005,1.80000
6.484985e-005,1.80000
6.675720e-005,1.80000
6.866455e-005,1.80000
7.057190e-005,1.80000
7.247925e-005,1.80000
7.438660e-005,1.80000
7.629395e-005,1.80000
7.820129e-005,1.80000
8.010864e-005,1.80000
8.201599e-005,1.80000
8.392334e-005,1.80000
8.583069e-005,1.80000
8.773804e-005,1.80000
8.964539e-005,1.80000
9.155273e-005,1.80000
9.346008e-005,1.80000
9.536743e-005,1.80000
9.727478e-005,1.80000
9.918213e-005,1.80000
1.010895e-004,1.80000
1.029968e-004,1.80000
1.049042e-004,1.80000
1.068115e-004,1.80000
1.087189e-004,1.80000
1.106262e-004,1.80000
1.125336e-004,1.80000
1.144409e-004,1.80000
1.163483e-004,1.80000
1.182556e-004,1.80000
1.201630e-004,1.80000
1.220703e-004,1.80000
1.239777e-004,1.80000
1.258850e-004,1.80000
1.277924e-004,1.80000
1.296997e-004,1.80000
1.316071e-004,1.80000
1.335144e-004,1.80000
1.354218e-004,1.80000
1.373291e-004,1.80000
1.392365e-004,1.80000
1.411438e-004,1.80000
1.430511e-004,1.80000
1.449585e-004,1.80000
1.468658e-004,1.80000
1.487732e-004,1.80000
1.506805e-004,1.80000
1.525879e-004,1.80000
1.544952e-004,1.80000
1.564026e-004,1.80000
1.583099e-004,1.80000
1.602173e-004,1.80000
1.621246e-004,1.80000
1.640320e-004,1.80000
1.659393e-004,1.80000
1.678467e-004,1.80000
1.697540e-004,1.80000
1.716614e-004,1.80000
1.735687e-004,1.80000
1.754761e-004,1.80000
1.773834e-004,1.80000
1.792908e-004,1.80000
1.811981e-004,1.80000
1.831055e-004,1.80000
1.850128e-004,1.80000
1.869202e-004,1.80000
1.888275e-004,1.80000
1.907349e-004,1.80000
1.926422e-004,1.80000
1.945496e-004,1.80000
1.964569e-004,1.80000
1.983643e-004,1.80000
2.002716e-004,1.80000
2.021790e-004,1.80000
2.040863e-004,1.80000
2.059937e-004,1.80000
2.079010e-004,1.80000
2.098083e-004,1.80000
2.117157e-004,1.80000
2.136230e-004,1.80000
2.155304e-004,1.80000
2.174377e-004,1.80000
2.193451e-004,1.80000
2.212524e-004,1.80000
2.231598e-004,1.80000
2.250671e-004,1.80000
2.269745e-004,1.80000
2.288818e-004,1.80000
2.307892e-004,1.80000
2.326965e-004,1.80000
2.346039e-004,1.80000
2.365112e-004,1.80000
2.384186e-004,1.80000
2.403259e-004,1.80000
2.422333e-004,1.80000
2.441406e-004,1.80000
2.460480e-004,1.80000
2.479553e-004,1.80000
2.498627e-004,1.80000
2.517700e-004,1.80000
2.536774e-004,1.80000
2.555847e-004,1.80000
2.574921e-004,1.80000
2.593994e-004,1.80000
2.613068e-004,1.80000
2.632141e-004,1.80000
2.651215e-004,1.80000
2.670288e-004,1.80000
2.689362e-004,1.80000
2.708435e-004,1.80000
2.727509e-004,1.80000
2.746582e-004,1.80000
2.765656e-004,1.80000
2.784729e-004,1.80000
2.803802e-004,1.80000
2.822876e-004,1.80000
2.841949e-004,1.80000
2.861023e-004,1.80000
2.880096e-004,1.80000
2.899170e-004,1.80000
2.918243e-004,1.80000
2.937317e-004,1.80000
2.956390e-004,1.80000
2.975464e-004,1.80000
2.994537e-004,1.80000
3.013611e-004,1.80000
3.032684e-004,1.80000
3.051758e-004,1.80000
3.070831e-004,1.80000
3.089905e-004,1.80000
3.108978e-004,1.80000
3.128052e-004,1.80000
3.147125e-004,1.80000
3.166199e-004,1.80000
3.185272e-004,1.80000
3.204346e-004,1.80000
3.223419e-004,1.80000
3.242493e-004,1.80000
3.261566e-004,1.80000
3.280640e-004,1.80000
3.299713e-004,1.80000
3.318787e-004,1.80000
3.337860e-004,1.80000
3.356934e-004,1.80000
3.376007e-004,1.80000
3.395081e-004,1.80000
3.414154e-004,1.80000
3.433228e-004,1.80000
3.452301e-004,1.80000
3.471375e-004,1.80000
3.490448e-004,1.80000
3.509521e-004,1.80000
3.528595e-004,1.80000
3.547668e-004,1.80000
3.566742e-004,1.80000
3.585815e-004,1.80000
3.604889e-004,1.80000
3.623962e-004,1.80000
3.643036e-004,1.80000
3.662109e-004,1.80000
3.681183e-004,1.80000
3.700256e-004,1.80000
3.719330e-004,1.80000
3.738403e-004,1.80000
3.757477e-004,1.80000
3.776550e-004,1.80000
3.795624e-004,1.80000
3.814697e-004,1.80000
3.833771e-004,1.80000
3.852844e-004,1.80000
3.871918e-004,1.80000
3.890991e-004,1.80000
3.910065e-004,1.80000
3.929138e-004,1.80000
3.948212e-004,1.80000
3.967285e-004,1.80000
3.986359e-004,1.80000
4.005432e-004,1.80000
4.024506e-004,1.80000
4.043579e-004,1.80000
4.062653e-004,1.80000
4.081726e-004,1.80000
4.100800e-004,1.80000
4.119873e-004,1.80000
4.138947e-004,1.80000
4.158020e-004,1.80000
4.177094e-004,1.80000
4.196167e-004,1.80000
4.215240e-004,1.80000
4.234314e-004,1.80000
4.253387e-004,1.80000
4.272461e-004,1.80000
4.291534e-004,1.80000
4.310608e-004,1.80000
4.329681e-004,1.80000
4.348755e-004,1.80000
4.367828e-004,1.80000
4.386902e-004,1.80000
4.405975e-004,1.80000
4.425049e-004,1.80000
4.444122e-004,1.80000
4.463196e-004,1.80000
4.482269e-004,1.80000
4.501343e-004,1.80000
4.520416e-004,1.80000
4.539490e-004,1.80000
4.558563e-004,1.80000
4.577637e-004,1.80000
4.596710e-004,1.80000
4.615784e-004,1.80000
4.634857e-004,1.80000
4.653931e-004,1.80000
4.673004e-004,1.80000
4.692078e-004,1.80000
4.711151e-004,1.80000
4.730225e-004,1.80000
4.749298e-004,1.80000
4.768372e-004,1.80000
4.787445e-004,1.80000
4.806519e-004,1.80000
4.825592e-004,1.80000
4.844666e-004,1.80000
4.863739e-004,1.80000
4.882813e-004,1.80000
4.901886e-004,1.80000
4.920959e-004,1.80000
4.940033e-004,1.80000
4.959106e-004,1.80000
4.978180e-004,1.80000
4.997253e-004,1.80000
