route_id,feature_group,point_index,latitude_deg,longitude_deg,altitude_m,route_length_m,desired_speed_kt
railway_0001,FFCC València - Sant Vicenç de Calders,107,39.43959262062819,-0.3524109109587129,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,108,39.43953593359729,-0.3518348685346833,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,109,39.439479243741,-0.35125882720341034,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,110,39.43942368661155,-0.3506826088151282,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,111,39.43936748845538,-0.35010648860568566,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,112,39.43931128747284,-0.34953036948125005,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,113,39.43925508366389,-0.3489542514418976,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,114,39.43919887702858,-0.3483781344877043,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,115,39.43914375582294,-0.3478018443476686,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,116,39.43908900232372,-0.347225495935701,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,117,39.439033547575704,-0.346649260815639,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,118,39.43897972104685,-0.34607281324901096,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,119,39.43895892013702,-0.34549335456597496,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,120,39.438980596387104,-0.3449144719028383,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,121,39.4390609814632,-0.3443441583631134,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,122,39.4391953223482,-0.34379037110924365,100.0,19019.032960187098,120.0
railway_0001,FFCC València - Sant Vicenç de Calders,123,39.43937710753764,-0.34325967082065156,100.0,19019.032960187098,120.0
